ymd,hour,spot_num,spot_nm,x,y,io1,io2
20170302,1,B-01,도봉로(도봉산역),203959,203959,9856,11613
20170302,1,B-01,도봉로(도봉산역),203959,203959,9461,8961
20170302,1,B-01,도봉로(도봉산역),203959,203959,8010,7576
20170303,1,B-01,도봉로(도봉산역),203959,203959,2208,2453
20170303,1,B-01,도봉로(도봉산역),203959,203959,9838,11887
20170303,1,B-01,도봉로(도봉산역),203959,203959,9580,8934
20170303,1,B-01,도봉로(도봉산역),203959,203959,8660,8039
20170304,1,B-01,도봉로(도봉산역),203959,203959,2613,2943
20170304,1,B-01,도봉로(도봉산역),203959,203959,8012,8934
20170304,1,B-01,도봉로(도봉산역),203959,203959,10576,10573
20170304,1,B-01,도봉로(도봉산역),203959,203959,7154,6603
20170305,1,B-01,도봉로(도봉산역),203959,203959,2011,2439
20170305,1,B-01,도봉로(도봉산역),203959,203959,5916,6514
20170305,1,B-01,도봉로(도봉산역),203959,203959,8896,9280
20170305,1,B-01,도봉로(도봉산역),203959,203959,5203,5373
20170306,1,B-01,도봉로(도봉산역),203959,203959,1709,1968
20170306,1,B-01,도봉로(도봉산역),203959,203959,9960,12001
20170306,1,B-01,도봉로(도봉산역),203959,203959,9062,8726
20170306,1,B-01,도봉로(도봉산역),203959,203959,7884,7485
20170307,1,B-01,도봉로(도봉산역),203959,203959,1926,2341
20170307,1,B-01,도봉로(도봉산역),203959,203959,9634,11908
20170307,1,B-01,도봉로(도봉산역),203959,203959,9339,8632
20170307,1,B-01,도봉로(도봉산역),203959,203959,8144,7591
20170308,1,B-01,도봉로(도봉산역),203959,203959,2049,2417
20170308,1,B-01,도봉로(도봉산역),203959,203959,9821,11519
20170308,1,B-01,도봉로(도봉산역),203959,203959,9421,8728
20170308,1,B-01,도봉로(도봉산역),203959,203959,7994,7543
20170309,1,B-01,도봉로(도봉산역),203959,203959,2186,2417
20170309,1,B-01,도봉로(도봉산역),203959,203959,9868,12153
20170309,1,B-01,도봉로(도봉산역),203959,203959,9423,8424
20170309,1,B-01,도봉로(도봉산역),203959,203959,8266,7767
20170310,1,B-01,도봉로(도봉산역),203959,203959,2219,2617
20170310,1,B-01,도봉로(도봉산역),203959,203959,9789,12098
20170310,1,B-01,도봉로(도봉산역),203959,203959,9802,9078
20170310,1,B-01,도봉로(도봉산역),203959,203959,8812,7958
20170311,1,B-01,도봉로(도봉산역),203959,203959,2714,2972
20170311,1,B-01,도봉로(도봉산역),203959,203959,8306,9420
20170311,1,B-01,도봉로(도봉산역),203959,203959,10709,10921
20170311,1,B-01,도봉로(도봉산역),203959,203959,7544,6824
20170312,1,B-01,도봉로(도봉산역),203959,203959,2180,2511
20170312,1,B-01,도봉로(도봉산역),203959,203959,5821,6513
20170312,1,B-01,도봉로(도봉산역),203959,203959,8928,9350
20170312,1,B-01,도봉로(도봉산역),203959,203959,5491,5361
20170313,1,B-01,도봉로(도봉산역),203959,203959,1671,1952
20170313,1,B-01,도봉로(도봉산역),203959,203959,9966,12439
20170313,1,B-01,도봉로(도봉산역),203959,203959,9271,8996
20170313,1,B-01,도봉로(도봉산역),203959,203959,8222,7781
20170314,1,B-01,도봉로(도봉산역),203959,203959,2062,2393
20170314,1,B-01,도봉로(도봉산역),203959,203959,9907,11788
20170314,1,B-01,도봉로(도봉산역),203959,203959,9577,8768
20170314,1,B-01,도봉로(도봉산역),203959,203959,8534,7787
20170315,1,B-01,도봉로(도봉산역),203959,203959,2140,2524
20170315,1,B-01,도봉로(도봉산역),203959,203959,9838,11902
20170315,1,B-01,도봉로(도봉산역),203959,203959,9516,8942
20170315,1,B-01,도봉로(도봉산역),203959,203959,8356,7678
20170316,1,B-01,도봉로(도봉산역),203959,203959,2210,2514
20170316,1,B-01,도봉로(도봉산역),203959,203959,9948,12105
20170316,1,B-01,도봉로(도봉산역),203959,203959,9340,8654
20170316,1,B-01,도봉로(도봉산역),203959,203959,8180,7519
20170317,1,B-01,도봉로(도봉산역),203959,203959,2328,2599
20170317,1,B-01,도봉로(도봉산역),203959,203959,10043,11891
20170317,1,B-01,도봉로(도봉산역),203959,203959,9530,9109
20170317,1,B-01,도봉로(도봉산역),203959,203959,9111,7996
20170318,1,B-01,도봉로(도봉산역),203959,203959,2719,3047
20170318,1,B-01,도봉로(도봉산역),203959,203959,8490,9344
20170318,1,B-01,도봉로(도봉산역),203959,203959,10894,10784
20170318,1,B-01,도봉로(도봉산역),203959,203959,7484,7017
20170319,1,B-01,도봉로(도봉산역),203959,203959,2179,2483
20170319,1,B-01,도봉로(도봉산역),203959,203959,5946,6969
20170319,1,B-01,도봉로(도봉산역),203959,203959,9271,9327
20170319,1,B-01,도봉로(도봉산역),203959,203959,5880,5569
20170320,1,B-01,도봉로(도봉산역),203959,203959,1784,2026
20170320,1,B-01,도봉로(도봉산역),203959,203959,9896,12211
20170320,1,B-01,도봉로(도봉산역),203959,203959,9260,9173
20170320,1,B-01,도봉로(도봉산역),203959,203959,7910,7487
20170321,1,B-01,도봉로(도봉산역),203959,203959,2110,2380
20170321,1,B-01,도봉로(도봉산역),203959,203959,9656,11671
20170321,1,B-01,도봉로(도봉산역),203959,203959,9526,8896
20170321,1,B-01,도봉로(도봉산역),203959,203959,7994,7546
20170322,1,B-01,도봉로(도봉산역),203959,203959,2197,2450
20170322,1,B-01,도봉로(도봉산역),203959,203959,9636,12114
20170322,1,B-01,도봉로(도봉산역),203959,203959,9604,8906
20170322,1,B-01,도봉로(도봉산역),203959,203959,8157,7549
20170323,1,B-01,도봉로(도봉산역),203959,203959,2155,2542
20170323,1,B-01,도봉로(도봉산역),203959,203959,9824,11855
20170323,1,B-01,도봉로(도봉산역),203959,203959,9430,8799
20170323,1,B-01,도봉로(도봉산역),203959,203959,8329,7789
20170324,1,B-01,도봉로(도봉산역),203959,203959,2264,2601
20170324,1,B-01,도봉로(도봉산역),203959,203959,9845,11898
20170324,1,B-01,도봉로(도봉산역),203959,203959,9716,9132
20170324,1,B-01,도봉로(도봉산역),203959,203959,9044,8077
20170325,1,B-01,도봉로(도봉산역),203959,203959,2674,3009
20170325,1,B-01,도봉로(도봉산역),203959,203959,8331,9406
20170325,1,B-01,도봉로(도봉산역),203959,203959,10655,10482
20170325,1,B-01,도봉로(도봉산역),203959,203959,7023,6979
20170326,1,B-01,도봉로(도봉산역),203959,203959,2169,2469
20170326,1,B-01,도봉로(도봉산역),203959,203959,6015,6943
20170326,1,B-01,도봉로(도봉산역),203959,203959,9735,9562
20170326,1,B-01,도봉로(도봉산역),203959,203959,5737,5545
20170327,1,B-01,도봉로(도봉산역),203959,203959,1759,1960
20170327,1,B-01,도봉로(도봉산역),203959,203959,10041,12054
20170327,1,B-01,도봉로(도봉산역),203959,203959,9355,8658
20170327,1,B-01,도봉로(도봉산역),203959,203959,7972,7575
20170328,1,B-01,도봉로(도봉산역),203959,203959,2072,2392
20170328,1,B-01,도봉로(도봉산역),203959,203959,9657,12007
20170328,1,B-01,도봉로(도봉산역),203959,203959,9682,8695
20170328,1,B-01,도봉로(도봉산역),203959,203959,8154,7570
20170329,1,B-01,도봉로(도봉산역),203959,203959,2102,2453
20170329,1,B-01,도봉로(도봉산역),203959,203959,9782,11907
20170329,1,B-01,도봉로(도봉산역),203959,203959,9306,8664
20170329,1,B-01,도봉로(도봉산역),203959,203959,8310,7496
20170330,1,B-01,도봉로(도봉산역),203959,203959,2213,2572
20170330,1,B-01,도봉로(도봉산역),203959,203959,9912,13128
20170330,1,B-01,도봉로(도봉산역),203959,203959,9649,8999
20170330,1,B-01,도봉로(도봉산역),203959,203959,8461,7919
20170401,1,B-01,도봉로(도봉산역),203959,203959,2723,2964
20170401,1,B-01,도봉로(도봉산역),203959,203959,8415,10211
20170401,1,B-01,도봉로(도봉산역),203959,203959,11322,10742
20170401,1,B-01,도봉로(도봉산역),203959,203959,7406,6908
20170402,1,B-01,도봉로(도봉산역),203959,203959,2096,2484
20170402,1,B-01,도봉로(도봉산역),203959,203959,6227,7725
20170402,1,B-01,도봉로(도봉산역),203959,203959,10344,9561
20170402,1,B-01,도봉로(도봉산역),203959,203959,6120,5652
20170403,1,B-01,도봉로(도봉산역),203959,203959,1695,2009
20170403,1,B-01,도봉로(도봉산역),203959,203959,10060,12323
20170403,1,B-01,도봉로(도봉산역),203959,203959,9367,8914
20170403,1,B-01,도봉로(도봉산역),203959,203959,8305,7572
20170404,1,B-01,도봉로(도봉산역),203959,203959,2143,2486
20170404,1,B-01,도봉로(도봉산역),203959,203959,9660,12821
20170404,1,B-01,도봉로(도봉산역),203959,203959,9856,9228
20170404,1,B-01,도봉로(도봉산역),203959,203959,8174,7632
20170405,1,B-01,도봉로(도봉산역),203959,203959,2232,2567
20170405,1,B-01,도봉로(도봉산역),203959,203959,9806,12165
20170405,1,B-01,도봉로(도봉산역),203959,203959,9753,8572
20170405,1,B-01,도봉로(도봉산역),203959,203959,7774,7087
20170406,1,B-01,도봉로(도봉산역),203959,203959,2020,2295
20170406,1,B-01,도봉로(도봉산역),203959,203959,9638,11765
20170406,1,B-01,도봉로(도봉산역),203959,203959,9317,8777
20170406,1,B-01,도봉로(도봉산역),203959,203959,7995,7515
20170407,1,B-01,도봉로(도봉산역),203959,203959,2343,2722
20170407,1,B-01,도봉로(도봉산역),203959,203959,9718,11988
20170407,1,B-01,도봉로(도봉산역),203959,203959,9733,8888
20170407,1,B-01,도봉로(도봉산역),203959,203959,9285,8017
20170408,1,B-01,도봉로(도봉산역),203959,203959,2659,3040
20170408,1,B-01,도봉로(도봉산역),203959,203959,8436,9912
20170408,1,B-01,도봉로(도봉산역),203959,203959,10921,10460
20170408,1,B-01,도봉로(도봉산역),203959,203959,7280,6775
20170409,1,B-01,도봉로(도봉산역),203959,203959,2025,2412
20170409,1,B-01,도봉로(도봉산역),203959,203959,6107,7281
20170409,1,B-01,도봉로(도봉산역),203959,203959,10065,9397
20170409,1,B-01,도봉로(도봉산역),203959,203959,6100,5828
20170410,1,B-01,도봉로(도봉산역),203959,203959,1885,2169
20170410,1,B-01,도봉로(도봉산역),203959,203959,10140,13130
20170410,1,B-01,도봉로(도봉산역),203959,203959,9651,8922
20170410,1,B-01,도봉로(도봉산역),203959,203959,8482,7716
20170411,1,B-01,도봉로(도봉산역),203959,203959,2277,2586
20170411,1,B-01,도봉로(도봉산역),203959,203959,9704,12438
20170411,1,B-01,도봉로(도봉산역),203959,203959,9587,8595
20170411,1,B-01,도봉로(도봉산역),203959,203959,8480,7771
20170412,1,B-01,도봉로(도봉산역),203959,203959,2240,2521
20170412,1,B-01,도봉로(도봉산역),203959,203959,9959,12323
20170412,1,B-01,도봉로(도봉산역),203959,203959,9534,8816
20170412,1,B-01,도봉로(도봉산역),203959,203959,8257,7582
20170413,1,B-01,도봉로(도봉산역),203959,203959,2321,2602
20170413,1,B-01,도봉로(도봉산역),203959,203959,9922,12901
20170413,1,B-01,도봉로(도봉산역),203959,203959,9660,9016
20170413,1,B-01,도봉로(도봉산역),203959,203959,7801,7602
20170414,1,B-01,도봉로(도봉산역),203959,203959,2392,2733
20170414,1,B-01,도봉로(도봉산역),203959,203959,10435,12527
20170414,1,B-01,도봉로(도봉산역),203959,203959,10293,8793
20170414,1,B-01,도봉로(도봉산역),203959,203959,8532,7822
20170415,1,B-01,도봉로(도봉산역),203959,203959,2635,2857
20170415,1,B-01,도봉로(도봉산역),203959,203959,8338,9639
20170415,1,B-01,도봉로(도봉산역),203959,203959,11295,10699
20170415,1,B-01,도봉로(도봉산역),203959,203959,7461,6681
20170416,1,B-01,도봉로(도봉산역),203959,203959,2193,2638
20170416,1,B-01,도봉로(도봉산역),203959,203959,6436,7453
20170416,1,B-01,도봉로(도봉산역),203959,203959,9844,9810
20170416,1,B-01,도봉로(도봉산역),203959,203959,6008,5599
20170417,1,B-01,도봉로(도봉산역),203959,203959,1876,2032
20170417,1,B-01,도봉로(도봉산역),203959,203959,9894,11977
20170417,1,B-01,도봉로(도봉산역),203959,203959,9302,8606
20170417,1,B-01,도봉로(도봉산역),203959,203959,7638,7474
20170418,1,B-01,도봉로(도봉산역),203959,203959,2047,2419
20170418,1,B-01,도봉로(도봉산역),203959,203959,9728,12079
20170418,1,B-01,도봉로(도봉산역),203959,203959,9767,8415
20170418,1,B-01,도봉로(도봉산역),203959,203959,7789,7431
20170419,1,B-01,도봉로(도봉산역),203959,203959,2229,2546
20170419,1,B-01,도봉로(도봉산역),203959,203959,9974,12528
20170419,1,B-01,도봉로(도봉산역),203959,203959,9912,8923
20170419,1,B-01,도봉로(도봉산역),203959,203959,8685,7735
20170420,1,B-01,도봉로(도봉산역),203959,203959,2220,2591
20170420,1,B-01,도봉로(도봉산역),203959,203959,9850,12089
20170420,1,B-01,도봉로(도봉산역),203959,203959,9764,8933
20170420,1,B-01,도봉로(도봉산역),203959,203959,8512,7761
20170421,1,B-01,도봉로(도봉산역),203959,203959,2364,2717
20170421,1,B-01,도봉로(도봉산역),203959,203959,9846,11998
20170421,1,B-01,도봉로(도봉산역),203959,203959,10034,8903
20170421,1,B-01,도봉로(도봉산역),203959,203959,9087,7863
20170422,1,B-01,도봉로(도봉산역),203959,203959,2676,3111
20170422,1,B-01,도봉로(도봉산역),203959,203959,8596,10329
20170422,1,B-01,도봉로(도봉산역),203959,203959,10960,10903
20170422,1,B-01,도봉로(도봉산역),203959,203959,7591,6732
20170423,1,B-01,도봉로(도봉산역),203959,203959,2212,2556
20170423,1,B-01,도봉로(도봉산역),203959,203959,6339,7675
20170423,1,B-01,도봉로(도봉산역),203959,203959,9771,9214
20170423,1,B-01,도봉로(도봉산역),203959,203959,6156,5638
20170424,1,B-01,도봉로(도봉산역),203959,203959,1743,2073
20170424,1,B-01,도봉로(도봉산역),203959,203959,10405,12924
20170424,1,B-01,도봉로(도봉산역),203959,203959,9963,9325
20170424,1,B-01,도봉로(도봉산역),203959,203959,7999,7445
20170425,1,B-01,도봉로(도봉산역),203959,203959,2151,2453
20170425,1,B-01,도봉로(도봉산역),203959,203959,9937,12321
20170425,1,B-01,도봉로(도봉산역),203959,203959,9940,8914
20170425,1,B-01,도봉로(도봉산역),203959,203959,8396,7720
20170426,1,B-01,도봉로(도봉산역),203959,203959,2277,2589
20170426,1,B-01,도봉로(도봉산역),203959,203959,10057,12585
20170426,1,B-01,도봉로(도봉산역),203959,203959,9798,9120
20170426,1,B-01,도봉로(도봉산역),203959,203959,8373,7271
20170427,1,B-01,도봉로(도봉산역),203959,203959,2320,2576
20170427,1,B-01,도봉로(도봉산역),203959,203959,10018,12433
20170427,1,B-01,도봉로(도봉산역),203959,203959,10012,8985
20170427,1,B-01,도봉로(도봉산역),203959,203959,8872,7865
20170428,1,B-01,도봉로(도봉산역),203959,203959,2402,2626
20170428,1,B-01,도봉로(도봉산역),203959,203959,10051,12086
20170428,1,B-01,도봉로(도봉산역),203959,203959,10251,9170
20170428,1,B-01,도봉로(도봉산역),203959,203959,9562,8279
20170429,1,B-01,도봉로(도봉산역),203959,203959,2817,3023
20170429,1,B-01,도봉로(도봉산역),203959,203959,8707,10374
20170429,1,B-01,도봉로(도봉산역),203959,203959,10874,10748
20170429,1,B-01,도봉로(도봉산역),203959,203959,7698,7030
20170430,1,B-01,도봉로(도봉산역),203959,203959,2087,2396
20170430,1,B-01,도봉로(도봉산역),203959,203959,6239,7752
20170430,1,B-01,도봉로(도봉산역),203959,203959,9623,9431
20170430,1,B-01,도봉로(도봉산역),203959,203959,6777,5800
20170501,1,B-01,도봉로(도봉산역),203959,203959,1872,2051
20170501,1,B-01,도봉로(도봉산역),203959,203959,8513,10463
20170501,1,B-01,도봉로(도봉산역),203959,203959,10298,9528
20170501,1,B-01,도봉로(도봉산역),203959,203959,7805,6588
20170502,1,B-01,도봉로(도봉산역),203959,203959,2384,2384
20170502,1,B-01,도봉로(도봉산역),203959,203959,9796,12288
20170502,1,B-01,도봉로(도봉산역),203959,203959,10394,9377
20170502,1,B-01,도봉로(도봉산역),203959,203959,9249,7890
20170503,1,B-01,도봉로(도봉산역),203959,203959,2576,2853
20170503,1,B-01,도봉로(도봉산역),203959,203959,7632,10945
20170503,1,B-01,도봉로(도봉산역),203959,203959,10826,10574
20170503,1,B-01,도봉로(도봉산역),203959,203959,7851,6154
20170504,1,B-01,도봉로(도봉산역),203959,203959,2372,2355
20170504,1,B-01,도봉로(도봉산역),203959,203959,9080,10577
20170504,1,B-01,도봉로(도봉산역),203959,203959,10352,9516
20170504,1,B-01,도봉로(도봉산역),203959,203959,8962,7555
20170505,1,B-01,도봉로(도봉산역),203959,203959,2357,2723
20170505,1,B-01,도봉로(도봉산역),203959,203959,6531,9427
20170505,1,B-01,도봉로(도봉산역),203959,203959,9397,9743
20170505,1,B-01,도봉로(도봉산역),203959,203959,7365,5890
20170506,1,B-01,도봉로(도봉산역),203959,203959,1982,2261
20170506,1,B-01,도봉로(도봉산역),203959,203959,7249,8661
20170506,1,B-01,도봉로(도봉산역),203959,203959,11086,9929
20170506,1,B-01,도봉로(도봉산역),203959,203959,7766,6455
20170507,1,B-01,도봉로(도봉산역),203959,203959,1990,2425
20170507,1,B-01,도봉로(도봉산역),203959,203959,6335,7221
20170507,1,B-01,도봉로(도봉산역),203959,203959,10981,9870
20170507,1,B-01,도봉로(도봉산역),203959,203959,7255,6378
20170508,1,B-01,도봉로(도봉산역),203959,203959,1979,2116
20170508,1,B-01,도봉로(도봉산역),203959,203959,10083,12709
20170508,1,B-01,도봉로(도봉산역),203959,203959,10663,9852
20170508,1,B-01,도봉로(도봉산역),203959,203959,9842,8219
20170509,1,B-01,도봉로(도봉산역),203959,203959,2253,2685
20170509,1,B-01,도봉로(도봉산역),203959,203959,7672,9480
20170509,1,B-01,도봉로(도봉산역),203959,203959,10933,9901
20170509,1,B-01,도봉로(도봉산역),203959,203959,7403,6220
20170510,1,B-01,도봉로(도봉산역),203959,203959,2072,2357
20170510,1,B-01,도봉로(도봉산역),203959,203959,10640,12192
20170510,1,B-01,도봉로(도봉산역),203959,203959,9741,9031
20170510,1,B-01,도봉로(도봉산역),203959,203959,8706,7732
20170511,1,B-01,도봉로(도봉산역),203959,203959,2652,2679
20170511,1,B-01,도봉로(도봉산역),203959,203959,10015,12110
20170511,1,B-01,도봉로(도봉산역),203959,203959,9868,8685
20170511,1,B-01,도봉로(도봉산역),203959,203959,9085,7774
20170512,1,B-01,도봉로(도봉산역),203959,203959,2522,2731
20170512,1,B-01,도봉로(도봉산역),203959,203959,10003,11910
20170512,1,B-01,도봉로(도봉산역),203959,203959,10264,9295
20170512,1,B-01,도봉로(도봉산역),203959,203959,9463,8209
20170513,1,B-01,도봉로(도봉산역),203959,203959,2948,3138
20170513,1,B-01,도봉로(도봉산역),203959,203959,8591,9510
20170513,1,B-01,도봉로(도봉산역),203959,203959,11500,10011
20170513,1,B-01,도봉로(도봉산역),203959,203959,6997,6600
20170514,1,B-01,도봉로(도봉산역),203959,203959,2315,2540
20170514,1,B-01,도봉로(도봉산역),203959,203959,5237,5701
20170514,1,B-01,도봉로(도봉산역),203959,203959,10071,9713
20170514,1,B-01,도봉로(도봉산역),203959,203959,6863,6081
20170515,1,B-01,도봉로(도봉산역),203959,203959,1958,2223
20170515,1,B-01,도봉로(도봉산역),203959,203959,10260,12057
20170515,1,B-01,도봉로(도봉산역),203959,203959,9937,9394
20170515,1,B-01,도봉로(도봉산역),203959,203959,8561,7626
20170516,1,B-01,도봉로(도봉산역),203959,203959,2392,2644
20170516,1,B-01,도봉로(도봉산역),203959,203959,10053,12274
20170516,1,B-01,도봉로(도봉산역),203959,203959,10029,8787
20170516,1,B-01,도봉로(도봉산역),203959,203959,8892,7774
20170517,1,B-01,도봉로(도봉산역),203959,203959,2489,2626
20170517,1,B-01,도봉로(도봉산역),203959,203959,10085,12535
20170517,1,B-01,도봉로(도봉산역),203959,203959,10118,8851
20170517,1,B-01,도봉로(도봉산역),203959,203959,9164,8028
20170518,1,B-01,도봉로(도봉산역),203959,203959,2817,2884
20170518,1,B-01,도봉로(도봉산역),203959,203959,10207,12147
20170518,1,B-01,도봉로(도봉산역),203959,203959,9948,8712
20170518,1,B-01,도봉로(도봉산역),203959,203959,9166,7836
20170519,1,B-01,도봉로(도봉산역),203959,203959,2638,2904
20170519,1,B-01,도봉로(도봉산역),203959,203959,10306,12126
20170519,1,B-01,도봉로(도봉산역),203959,203959,10503,8999
20170519,1,B-01,도봉로(도봉산역),203959,203959,9583,7952
20170520,1,B-01,도봉로(도봉산역),203959,203959,3991,3268
20170520,1,B-01,도봉로(도봉산역),203959,203959,8918,9806
20170520,1,B-01,도봉로(도봉산역),203959,203959,11656,10335
20170520,1,B-01,도봉로(도봉산역),203959,203959,8262,6960
20170521,1,B-01,도봉로(도봉산역),203959,203959,2380,2660
20170521,1,B-01,도봉로(도봉산역),203959,203959,6408,7193
20170521,1,B-01,도봉로(도봉산역),203959,203959,9613,8985
20170521,1,B-01,도봉로(도봉산역),203959,203959,6833,5904
20170522,1,B-01,도봉로(도봉산역),203959,203959,2059,2267
20170522,1,B-01,도봉로(도봉산역),203959,203959,10299,12187
20170522,1,B-01,도봉로(도봉산역),203959,203959,10003,9259
20170522,1,B-01,도봉로(도봉산역),203959,203959,9007,7610
20170523,1,B-01,도봉로(도봉산역),203959,203959,2394,2571
20170523,1,B-01,도봉로(도봉산역),203959,203959,10053,12147
20170523,1,B-01,도봉로(도봉산역),203959,203959,10088,8849
20170523,1,B-01,도봉로(도봉산역),203959,203959,8798,7369
20170524,1,B-01,도봉로(도봉산역),203959,203959,2366,2558
20170524,1,B-01,도봉로(도봉산역),203959,203959,9993,11965
20170524,1,B-01,도봉로(도봉산역),203959,203959,9970,8620
20170524,1,B-01,도봉로(도봉산역),203959,203959,8979,7639
20170525,1,B-01,도봉로(도봉산역),203959,203959,2814,2839
20170525,1,B-01,도봉로(도봉산역),203959,203959,10235,11971
20170525,1,B-01,도봉로(도봉산역),203959,203959,9991,8834
20170525,1,B-01,도봉로(도봉산역),203959,203959,8858,7649
20170526,1,B-01,도봉로(도봉산역),203959,203959,2645,2898
20170526,1,B-01,도봉로(도봉산역),203959,203959,10349,12296
20170526,1,B-01,도봉로(도봉산역),203959,203959,10326,9087
20170526,1,B-01,도봉로(도봉산역),203959,203959,9713,8098
20170527,1,B-01,도봉로(도봉산역),203959,203959,2998,3259
20170527,1,B-01,도봉로(도봉산역),203959,203959,8699,10198
20170527,1,B-01,도봉로(도봉산역),203959,203959,11261,10718
20170527,1,B-01,도봉로(도봉산역),203959,203959,8141,7297
20170528,1,B-01,도봉로(도봉산역),203959,203959,2635,2651
20170528,1,B-01,도봉로(도봉산역),203959,203959,6384,7290
20170528,1,B-01,도봉로(도봉산역),203959,203959,9927,8983
20170528,1,B-01,도봉로(도봉산역),203959,203959,6767,5782
20170529,1,B-01,도봉로(도봉산역),203959,203959,2018,2278
20170529,1,B-01,도봉로(도봉산역),203959,203959,10273,12125
20170529,1,B-01,도봉로(도봉산역),203959,203959,10132,8890
20170529,1,B-01,도봉로(도봉산역),203959,203959,8728,7697
20170530,1,B-01,도봉로(도봉산역),203959,203959,2367,2692
20170530,1,B-01,도봉로(도봉산역),203959,203959,10166,12246
20170530,1,B-01,도봉로(도봉산역),203959,203959,10374,10095
20170530,1,B-01,도봉로(도봉산역),203959,203959,8831,8696
20170601,1,B-01,도봉로(도봉산역),203959,203959,2891,2884
20170601,1,B-01,도봉로(도봉산역),203959,203959,10213,11827
20170601,1,B-01,도봉로(도봉산역),203959,203959,9623,8719
20170601,1,B-01,도봉로(도봉산역),203959,203959,8967,7772
20170602,1,B-01,도봉로(도봉산역),203959,203959,3132,2828
20170602,1,B-01,도봉로(도봉산역),203959,203959,10205,11693
20170602,1,B-01,도봉로(도봉산역),203959,203959,10246,9009
20170602,1,B-01,도봉로(도봉산역),203959,203959,9648,7977
20170603,1,B-01,도봉로(도봉산역),203959,203959,2969,3236
20170603,1,B-01,도봉로(도봉산역),203959,203959,8723,9757
20170603,1,B-01,도봉로(도봉산역),203959,203959,11217,11062
20170603,1,B-01,도봉로(도봉산역),203959,203959,8324,6783
20170604,1,B-01,도봉로(도봉산역),203959,203959,2329,2670
20170604,1,B-01,도봉로(도봉산역),203959,203959,6377,7112
20170604,1,B-01,도봉로(도봉산역),203959,203959,9903,9272
20170604,1,B-01,도봉로(도봉산역),203959,203959,6919,5805
20170605,1,B-01,도봉로(도봉산역),203959,203959,2375,2342
20170605,1,B-01,도봉로(도봉산역),203959,203959,10080,12019
20170605,1,B-01,도봉로(도봉산역),203959,203959,10271,9349
20170605,1,B-01,도봉로(도봉산역),203959,203959,9367,7825
20170606,1,B-01,도봉로(도봉산역),203959,203959,2662,2945
20170606,1,B-01,도봉로(도봉산역),203959,203959,7198,9156
20170606,1,B-01,도봉로(도봉산역),203959,203959,10838,9277
20170606,1,B-01,도봉로(도봉산역),203959,203959,7435,5667
20170607,1,B-01,도봉로(도봉산역),203959,203959,1788,1869
20170607,1,B-01,도봉로(도봉산역),203959,203959,10296,11655
20170607,1,B-01,도봉로(도봉산역),203959,203959,9972,8785
20170607,1,B-01,도봉로(도봉산역),203959,203959,8362,7498
20170608,1,B-01,도봉로(도봉산역),203959,203959,2701,2718
20170608,1,B-01,도봉로(도봉산역),203959,203959,10185,12333
20170608,1,B-01,도봉로(도봉산역),203959,203959,10234,8869
20170608,1,B-01,도봉로(도봉산역),203959,203959,9225,7994
20170609,1,B-01,도봉로(도봉산역),203959,203959,2545,2855
20170609,1,B-01,도봉로(도봉산역),203959,203959,10195,12121
20170609,1,B-01,도봉로(도봉산역),203959,203959,10660,9976
20170609,1,B-01,도봉로(도봉산역),203959,203959,9408,8210
20170610,1,B-01,도봉로(도봉산역),203959,203959,2967,3134
20170610,1,B-01,도봉로(도봉산역),203959,203959,8572,9624
20170610,1,B-01,도봉로(도봉산역),203959,203959,10891,10455
20170610,1,B-01,도봉로(도봉산역),203959,203959,8291,7207
20170611,1,B-01,도봉로(도봉산역),203959,203959,2478,2746
20170611,1,B-01,도봉로(도봉산역),203959,203959,6311,7109
20170611,1,B-01,도봉로(도봉산역),203959,203959,9723,9105
20170611,1,B-01,도봉로(도봉산역),203959,203959,6856,5724
20170612,1,B-01,도봉로(도봉산역),203959,203959,2082,2288
20170612,1,B-01,도봉로(도봉산역),203959,203959,10261,12259
20170612,1,B-01,도봉로(도봉산역),203959,203959,9976,9069
20170612,1,B-01,도봉로(도봉산역),203959,203959,8747,7562
20170613,1,B-01,도봉로(도봉산역),203959,203959,2717,2613
20170613,1,B-01,도봉로(도봉산역),203959,203959,10208,12093
20170613,1,B-01,도봉로(도봉산역),203959,203959,10112,8780
20170613,1,B-01,도봉로(도봉산역),203959,203959,9016,7690
20170614,1,B-01,도봉로(도봉산역),203959,203959,2477,2685
20170614,1,B-01,도봉로(도봉산역),203959,203959,10153,12054
20170614,1,B-01,도봉로(도봉산역),203959,203959,10186,8709
20170614,1,B-01,도봉로(도봉산역),203959,203959,8903,7844
20170615,1,B-01,도봉로(도봉산역),203959,203959,2862,2835
20170615,1,B-01,도봉로(도봉산역),203959,203959,10354,12012
20170615,1,B-01,도봉로(도봉산역),203959,203959,10287,9289
20170615,1,B-01,도봉로(도봉산역),203959,203959,9115,7812
20170616,1,B-01,도봉로(도봉산역),203959,203959,2668,2878
20170616,1,B-01,도봉로(도봉산역),203959,203959,10246,11641
20170616,1,B-01,도봉로(도봉산역),203959,203959,10500,9072
20170616,1,B-01,도봉로(도봉산역),203959,203959,9688,8229
20170617,1,B-01,도봉로(도봉산역),203959,203959,2962,3339
20170617,1,B-01,도봉로(도봉산역),203959,203959,8983,10107
20170617,1,B-01,도봉로(도봉산역),203959,203959,11506,11193
20170617,1,B-01,도봉로(도봉산역),203959,203959,7938,7109
